smokes,weight,gave_consent,ssn
no,58.63839642430095,True,572-40-9577
no,84.44832479445107,True,289-74-2510
yes,58.379574812511294,True,343-25-6283
yes,85.777740916518,True,293-61-5071
no,56.03638847413715,True,736-74-9130
no,61.86608389010058,True,078-75-6935
no,55.62524555377237,True,449-39-8413
no,82.08062032659416,True,248-64-0829
no,64.61758508630957,True,741-48-1954
no,77.25469092018628,True,639-09-2684
no,71.7697746846353,True,008-30-7164
no,58.4906885266746,True,835-62-6060
no,63.354034249041014,True,325-06-5507
yes,60.5239977138602,True,665-90-9711
yes,64.0134914233793,False,496-99-1449
no,57.84668056391056,True,803-83-7240
no,62.18687424565116,True,266-42-9176
no,57.75737364167384,True,531-52-3349
no,73.48090903379078,True,244-27-3449
no,85.40485437933056,True,721-89-4812
no,62.17333635316717,True,405-31-9442
no,76.01454021814514,True,003-30-9216
yes,59.22660490585764,True,031-72-0718
no,60.58136914884973,True,637-14-0882
no,82.48167872316027,True,073-47-6953
no,84.96542117963683,True,698-87-6112
no,76.78645184023316,True,328-77-5445
yes,54.36896302491788,True,193-45-5093
yes,74.38147499088251,True,895-58-6171
no,83.67829585262584,True,892-26-0862
no,87.34172856997883,True,350-53-6415
no,79.51034408962953,True,807-08-6126
no,89.21636167632848,True,049-51-3044
yes,57.130968772067334,True,128-47-7570
yes,91.59798449032851,True,703-43-6506
yes,70.5960344765592,True,140-22-5394
no,85.97060410136251,True,179-23-1400
no,59.65871562546996,True,104-03-1407
no,77.75662619227654,True,118-57-0461
no,59.79180101031052,True,549-85-5354
yes,85.77707859192509,True,541-62-1631
no,70.39188978766512,True,085-19-5891
yes,68.99824011584597,True,718-82-3780
no,75.76268663265989,True,457-81-5859
no,52.31234752943139,True,027-77-5673
no,80.52683773097581,True,751-29-0636
no,54.91453944279296,True,661-11-7898
no,63.30553947622009,True,306-80-5995
no,54.76662844866178,True,547-52-6788
no,75.48912089952806,True,328-11-7379
no,72.24451205862937,True,863-11-1586
no,80.29003798775537,False,862-82-0738
no,75.46937239175404,True,446-58-8152
yes,55.87755074035999,True,339-19-2645
yes,58.3212533136838,True,155-30-1780
no,84.41275217162602,True,448-19-4427
yes,76.74659384688154,True,844-77-4809
no,76.93598590386786,True,689-78-4805
yes,60.04056677081467,True,638-59-5234
no,57.36720399839662,True,176-93-4049
no,56.91518384727653,True,597-03-7672
no,52.24994245434238,True,165-46-2852
no,59.14683366697174,True,278-37-6092
no,85.07768438745815,True,460-11-4647
no,77.17879675252266,True,711-07-3876
no,60.02255858297069,True,634-24-8630
no,61.369227666913936,True,740-42-3740
no,58.91531669625481,True,756-85-8857
no,59.49392134993186,True,733-28-3719
no,59.422922283845175,True,484-84-1435
no,57.549590876048285,True,169-04-9604
no,60.241311079865255,True,453-36-8311
no,78.71822474198359,True,018-16-6650
yes,81.26709771683758,True,238-81-8689
yes,57.97387096279774,True,034-72-7798
yes,56.472296792013424,True,870-56-8221
no,81.39009120567249,True,401-38-5026
no,61.50478436604092,True,220-52-9673
no,73.90876635641226,True,502-87-9627
no,61.397178773558316,True,711-59-0509
yes,83.00338220831289,True,871-20-0320
no,56.657859362257284,True,175-52-6719
no,63.02739547883964,True,254-02-5672
no,80.31273438234095,True,873-88-6494
no,71.56965298197352,True,403-41-7044
no,84.09548433373158,True,119-85-0498
no,63.49800688003161,True,022-76-9530
no,75.8549463163448,True,549-49-2826
yes,62.362222821255685,True,444-51-4093
yes,79.82494847971154,True,572-95-5722
no,78.01354715729246,False,166-13-5966
no,56.48546059493512,True,492-74-3601
no,81.91111600327895,True,216-20-5448
no,71.23711948746217,True,716-13-5270
yes,84.69717874718326,True,296-01-5409
no,81.18138289685824,True,889-65-0749
no,61.91438070839078,True,507-35-5525
no,75.57123300098948,True,629-81-1798
yes,80.23495154420007,True,075-14-7169
no,64.08329945719015,True,594-78-3573
no,73.72958199850046,True,370-15-6202
no,59.28215770137601,True,062-62-6168
yes,58.545204138117306,True,196-19-9163
no,74.22973799183174,True,690-80-1046
no,59.81158499023096,True,477-53-9664
no,78.98979049141766,True,843-58-3239
yes,56.078796150332245,True,852-55-0981
no,83.62760485997454,True,310-41-1978
no,59.16925903917797,True,264-41-8543
no,60.31680885322011,True,078-48-6115
no,82.04211626535064,True,744-72-7503
no,58.95352502041723,True,271-22-3551
no,74.84333581070089,True,500-98-8091
no,59.96573025111044,True,228-50-5842
yes,62.29783087051049,True,157-12-9434
yes,58.01376628190804,True,107-12-1494
no,64.7937019316013,True,596-35-9739
no,59.72819748273762,True,130-22-7810
no,59.97764638011311,True,605-04-2967
no,71.7772993195318,True,308-67-9301
yes,61.53333113832653,True,757-38-1403
no,79.00812580371878,True,531-05-3288
no,77.89988838652151,True,830-66-7235
no,58.38336362032619,True,547-62-0920
no,55.42244411632756,True,349-45-3289
yes,89.95959920609307,True,681-75-1531
no,58.70817421961648,False,483-70-0147
no,72.78280274369627,True,154-82-3553
no,53.223012850584325,True,125-94-3003
no,82.78668291426698,True,221-72-4011
no,79.11865210098486,True,184-05-6768
no,82.86384553067842,True,836-77-8230
yes,58.830822859073784,True,493-72-3828
yes,76.53008765493757,True,403-43-7376
no,71.77012982991185,True,626-71-9221
no,78.42166547147636,True,192-14-1506
no,58.16373396729353,True,292-86-9357
no,80.80168895614077,True,787-79-5007
no,61.72614181860806,True,340-10-6769
yes,58.54668051812405,True,058-35-7948
no,79.58281079661364,True,577-54-7694
no,56.44724087305903,True,708-07-0789
no,56.60980206967599,True,559-52-9130
no,82.38176318792978,True,466-36-1233
no,65.8140504711554,True,060-17-8525
yes,64.3138673935832,True,063-33-1291
no,61.01875013060267,True,758-90-6907
no,71.7711332280989,True,486-64-5982
no,56.044462316773306,True,443-89-1125
no,62.140332153143575,True,804-77-6382
no,72.39332071991657,True,206-46-1392
no,88.66781653926162,True,091-36-5748
yes,82.45683710941726,True,308-22-3549
yes,59.893038064646205,True,423-08-6626
no,61.88124657186928,True,705-11-0896
no,58.29083737970073,True,885-49-0480
no,83.57147884823682,True,879-82-1034
no,80.45923111842542,True,467-35-6332
no,59.26874494511361,True,070-40-9227
no,84.32659629262734,True,868-71-9983
no,72.65949320599339,True,429-52-7237
yes,82.75665887125741,True,669-07-1543
yes,78.99497429344366,True,828-47-5439
no,63.75998805921515,True,879-83-2281
yes,77.86887994587397,True,181-07-2517
no,84.64752158955514,True,897-67-5929
yes,57.58904906597483,True,346-63-7931
no,58.17691637414973,True,145-14-0388
yes,81.84685601654446,True,392-39-1747
no,58.08767591940475,True,169-33-1277
no,73.99348533257356,True,420-13-1256
no,62.91715216345679,True,678-74-1946
no,62.863825989923484,True,363-73-6793
no,83.63386969993444,True,006-17-8437
no,80.98812676309558,False,896-50-4922
no,61.69258226937401,True,780-70-9419
no,88.05173512987724,True,646-90-2002
yes,60.78782101225119,True,637-62-3429
no,77.74010261890389,True,261-33-7198
yes,73.65132719694417,True,124-65-1515
no,65.19672987475099,True,491-20-0852
no,76.32764023613785,True,308-36-7999
yes,82.62510200837455,True,402-49-8076
yes,59.96325028486862,True,479-61-4095
no,79.39549319931596,True,050-84-7665
no,62.10899082209958,True,567-27-4512
no,79.97729304720536,True,571-13-8230
no,80.5953694192505,True,202-28-8374
no,84.91376198389415,True,808-68-4029
no,56.88328227965391,True,288-11-7314
no,60.94271555269751,False,702-95-4333
no,60.72543834735643,True,321-23-1311
no,61.47344764344045,False,124-12-7136
no,56.50109022351848,True,340-97-9520
no,62.58570660725462,True,628-39-4172
no,62.29021966815294,True,230-54-8846
no,63.474918378938845,True,210-10-8713
no,64.45169937340907,True,319-77-0404
no,60.929052096861064,True,364-87-8379
no,59.039130869904525,True,683-78-3375
yes,56.021239476248866,False,527-50-0680
yes,88.30925174800429,True,444-20-9238
no,75.80405240716003,True,418-17-1112
no,58.60870534972987,True,482-78-3847
no,61.8530402017596,True,088-81-1206
no,59.70563212444655,True,360-27-3415
no,60.84046333946652,True,794-57-7797
yes,58.09025543365232,True,624-75-7195
no,55.82623504807094,True,341-01-5732
no,60.12153691759589,True,466-38-4213
yes,61.33629758660934,True,329-29-9587
no,63.18555506786504,True,430-13-9517
no,61.93550382889879,True,010-87-2669
no,60.24296049980203,True,823-30-9916
no,56.63777569626078,True,062-09-1958
yes,58.17795439247513,True,864-77-3570
yes,56.28870526944747,True,752-98-2764
no,83.68442089155121,False,443-72-8201
yes,78.74900145407312,True,462-15-6403
no,56.385902230974935,True,602-77-1220
no,56.873230547813456,True,519-04-2131
no,87.90067988627976,False,700-07-5773
yes,59.99509945420479,True,608-26-9173
yes,81.82310006420595,True,681-56-7980
no,57.5144873972659,True,318-03-1740
no,57.55107145839554,True,792-67-3575
no,62.480517059173785,True,553-84-6918
no,56.35938324975862,True,845-55-4188
no,71.22347151962835,True,898-09-2203
no,63.710922635593946,True,529-79-9304
no,62.553116858791185,True,338-38-8115
yes,64.24705779388839,True,699-49-8142
no,77.74656614339291,True,212-38-3776
no,59.27656710221067,True,209-81-4232
no,76.65204408681738,True,721-49-4644
no,63.18414315460448,True,627-54-7447
yes,87.27386908241063,True,094-99-3129
yes,83.84106776088417,True,804-46-1990
no,79.38455178512882,True,282-57-8425
no,58.83711835740995,False,571-57-5069
no,54.39463518021333,True,250-49-0294
no,58.077389335586,True,377-97-3610
no,76.27584408327232,True,240-17-0726
yes,78.71140722308753,True,117-77-6952
no,81.51506350222115,True,123-31-3274
no,63.280040766808064,True,479-47-6231
no,81.31277161933687,True,035-28-6133
no,75.10206987258327,True,279-46-9136
yes,76.96803315703116,True,461-97-0205
no,85.83954134885944,True,173-83-8887
no,58.19086133896035,True,266-09-8490
yes,58.49618926918244,True,779-30-6208
no,83.2133933870198,True,278-89-6977
no,78.00707360989496,True,201-46-7644
no,83.09250258644165,True,192-02-9544
yes,82.45244322554909,True,338-75-0218
no,87.22888857085468,True,654-55-7658
no,59.52543884438207,True,171-14-9320
no,74.42005662788416,True,365-01-9937
no,78.49923603772143,True,575-18-3494
no,60.38535027347076,True,036-48-7995
yes,62.38738140214627,True,734-55-3394
no,57.738767411679675,True,323-47-5586
no,59.58645786806572,True,316-13-5091
no,60.80396498607288,True,844-86-0864
no,84.06631784153221,True,107-96-3535
no,58.89044824282504,True,436-81-4006
no,80.08068102452994,True,206-58-9589
no,77.44040383849709,True,729-72-9588
no,57.17841715650784,True,493-16-2333
no,59.237271626961636,True,334-93-8054
no,82.28608660553427,True,519-96-0116
yes,77.8903588012976,True,210-96-6724
no,61.003373995249746,True,468-22-4001
no,61.809864060632556,True,097-87-9742
no,87.48555292992302,True,164-12-6171
yes,84.00115618313731,True,807-44-1458
no,70.53429161191937,True,703-86-2100
no,62.05731705252866,True,584-93-6335
no,83.06516089150502,True,164-08-5991
no,89.22124492665182,True,804-78-8036
no,61.10845169346892,True,260-18-6765
no,76.12513206826662,True,146-60-6360
no,79.91343867081376,True,204-68-4692
no,55.565394180726045,True,463-99-9055
no,74.77653783121148,True,219-43-0012
yes,62.793839168914495,True,774-30-9260
no,61.72907196627727,True,053-95-7469
no,57.123163500866546,True,297-20-0649
no,56.72935943344499,True,858-93-7932
no,83.96082704977275,True,153-69-7830
no,79.68245686318076,True,573-31-3370
yes,78.23178445828133,True,171-54-3864
yes,76.66125443530252,False,838-25-6876
no,75.51359611557024,True,138-19-9649
no,51.3472757045441,True,464-64-8997
yes,58.764934681758845,True,181-40-6333
no,83.59443514525915,True,787-11-1496
no,87.793857552949,True,095-35-8122
yes,50.950839569637196,True,081-96-6198
no,63.887810895229904,True,539-46-5323
no,77.36417423184457,True,184-72-6841
no,79.27625424312706,True,813-07-5900
no,81.7668377538658,True,626-64-4051
no,62.718543621987536,True,588-84-6228
no,66.7523821054327,True,444-83-1895
no,59.90013226601859,True,061-72-4972
no,61.482749804301505,True,350-54-5698
no,82.16493278071692,True,201-20-1862
yes,59.3947739969256,True,078-93-0035
no,57.58205255295787,True,118-65-7235
no,57.18874011794337,True,687-50-8660
no,63.09643969746597,True,605-53-8765
no,63.67979261152972,True,533-67-0683
yes,65.1219503780179,True,287-66-8845
yes,62.48755799583743,True,548-07-2784
no,79.25947170567233,True,870-64-8565
no,84.40026881568019,True,301-95-6313
no,80.79348885677288,True,009-43-5466
no,77.36854697270637,True,690-81-9866
yes,57.80206100767529,True,614-78-6719
yes,61.83562027616035,True,293-79-3112
no,81.46630668223912,True,225-01-6733
no,66.1612012546287,True,826-98-7218
no,61.13960366040437,True,532-23-5766
no,59.82631453705806,True,854-91-7280
no,82.61713215699774,True,510-70-4554
no,78.74468059458701,True,064-65-7320
no,77.88570066712609,True,621-17-8233
no,59.61608752079982,True,737-25-5916
no,72.862663168361,True,029-93-2430
no,61.182576052421126,True,082-53-2684
no,82.21593573790224,True,362-54-5239
no,62.607849075126666,True,738-73-6700
yes,57.78390420360535,True,281-56-2047
no,89.14779740190403,True,850-39-8174
yes,84.24470489104208,True,115-21-9095
no,73.73103482102034,True,219-81-8532
no,76.79637116389661,True,336-09-9313
no,56.41025245133505,True,092-89-4805
yes,63.19734494515747,True,817-50-8218
no,76.65792786659897,True,190-73-7152
no,77.33195658029408,True,048-41-9883
yes,58.13607620890405,True,012-18-5050
no,75.65177271562033,True,612-15-8588
no,64.02229674955603,True,892-93-2391
no,58.27087301203692,True,215-38-6477
no,78.8145361799418,True,543-47-5671
no,79.00012019837914,True,124-50-6091
no,62.101122496537315,True,384-74-2243
no,60.05908939200609,True,447-46-6086
yes,83.3600161860567,True,184-58-7413
no,60.10078150994802,True,862-56-5205
no,86.67967520868021,True,529-70-2347
no,63.674138863019664,True,897-89-1940
yes,72.56354696869322,True,652-14-6223
no,63.17830387317974,True,286-78-8640
no,53.120133781800504,True,199-51-9370
no,59.97352500254102,True,811-38-8452
no,78.14635745148674,True,889-06-0408
no,82.62874181937615,True,471-86-9627
no,63.16719817301185,True,660-86-8473
no,56.932450342011315,True,292-39-7621
no,60.91492240372521,True,897-43-7974
no,64.04560171349199,True,430-60-4877
no,62.123816878595456,True,520-05-8166
yes,77.58429541955987,True,636-27-7379
no,58.81284133560453,True,527-43-8632
no,74.15520025672416,True,064-68-5971
no,79.3547310767903,True,303-09-9033
yes,73.36850706500601,True,606-24-8709
yes,58.56931221215291,True,802-25-8187
no,82.39150232177731,True,802-37-6698
no,77.38786705117178,True,323-37-2619
no,83.68951554035259,True,621-87-7173
no,60.50851169329408,True,532-85-5371
no,82.72751447355836,True,635-50-2807
yes,64.03853245956222,True,469-31-2010
yes,59.96703912705007,True,766-49-7569
no,61.356607684849294,True,266-41-2203
no,80.43649098555083,True,766-40-7111
yes,81.49322790733602,True,449-44-9065
no,58.61938856486485,True,737-95-0039
yes,84.68964978185225,True,258-72-6377
no,59.47066781287886,True,707-96-8695
no,57.24123903216983,True,788-30-9578
yes,56.13142066370553,True,596-59-0444
yes,57.04716563799402,True,893-86-9164
no,58.927796252139295,True,840-62-0297
yes,59.062261297814324,True,068-93-4691
no,80.92516895528202,True,055-60-1455
no,57.6218765950005,True,183-24-1068
no,65.40132908931061,True,483-92-5510
no,55.67354494237962,True,307-35-3534
no,85.36255079523787,True,811-89-5291
no,66.25705067519196,True,036-70-2636
no,82.39897068995433,True,321-31-1247
yes,72.23338497498999,True,349-40-0954
no,78.78922635384075,True,114-70-9294
no,84.57419327980226,True,733-30-8605
yes,71.76633823915587,True,214-19-9825
yes,58.41807261145651,True,226-02-3269
no,64.57863152800222,True,371-27-7882
yes,89.03550255495229,True,873-44-7221
yes,57.66405674372931,True,302-85-8556
yes,58.713434674048756,True,704-82-5452
no,85.10161851347583,True,471-16-0429
no,61.336928026717665,True,845-38-4868
no,81.30738285623688,False,455-28-3786
no,68.83217518971277,True,009-04-0766
no,75.35451712401728,True,587-43-6479
yes,72.8370270031822,True,690-99-7857
no,57.53188816572277,True,785-21-6127
yes,60.818397119155776,True,677-26-3683
no,71.09911986146064,True,836-42-6475
yes,57.75767806996059,True,121-53-9689
no,78.73667791145853,True,783-22-9159
no,61.61170146214377,True,846-28-9789
no,74.51869625375436,True,007-27-7589
no,74.49175601331315,True,573-39-1499
no,89.97640962740701,True,376-17-9120
no,60.09980776493938,True,607-13-4330
no,83.04721735930818,True,878-17-6159
no,84.00602775621518,True,495-70-4319
no,77.96745151754106,True,718-14-3986
no,79.70031264711358,True,320-25-4964
no,75.20474414989765,True,551-50-4258
no,79.97849466451324,True,034-71-1553
no,74.79354731562407,True,865-32-0346
no,59.20929787268743,True,370-15-7249
no,87.01706863065077,True,079-31-7013
no,58.857482222237124,True,127-19-6234
no,63.40528832970018,True,372-71-2641
yes,85.36211158478577,True,054-57-9249
no,61.694985471438066,True,768-83-5333
no,76.41267649262782,True,762-48-0326
no,60.97299134444584,True,081-83-0031
no,83.10631462349484,True,539-31-0658
no,79.16215776138397,True,330-93-7717
yes,58.07567088917294,True,206-32-0795
no,83.8966493012802,True,715-40-5991
no,53.98830525887838,True,560-03-2654
no,62.314562411002655,True,884-52-7327
no,79.74501521228937,True,381-43-1939
no,86.22622392117313,True,697-56-1564
no,59.45878498459518,True,842-94-7361
no,70.69299797444569,True,722-36-0564
yes,62.68601766711276,True,395-28-8405
no,87.38852086566337,True,738-70-0325
